booking_id,check_in_date,check_out_date,num_guests,booking_price,discount_applied,payment_method,user_id,listing_id,stay_length
5ddc75fc-91b5-456d-a557-ccd54c250ff2,2024-09-12,2024-09-17,3,1520.99,1,Credit Card,dbebcc0f-b035-4b78-ad94-df5078fa6900,faaaa616-5a32-455f-b896-f1446a4c9e7e,257
9cdc83c5-9925-4411-b982-94c7f2fe7020,2024-07-04,2024-07-08,7,1348.8,1,PayPal,1e3cd16b-17bb-4ee7-8aff-3debaae1318e,d8515e89-c4e6-47cb-945f-c952fb7b3fd4,510
3e6b487e-58ea-403b-8d6b-143589014f6f,2024-06-11,2024-06-18,6,369.98,1,Bank Transfer,0cd500c3-0202-4992-9b47-13f66b4ed018,,339
a36ae0a6-9555-4ac0-aebc-173e09e1bfab,2024-09-02,2024-09-08,9,1706.44,0,PayPal,b7173b07-6005-45e7-8c1c-1d93a84ed371,b6588bea-4157-404b-a1cb-e5412d5097f6,361
72afcbb3-a1d6-42c4-abe0-6810da983de4,2024-11-19,2024-11-26,4,510.45,1,PayPal,a547ab15-69c2-4a3f-bf94-0641d4397156,b3ded735-c369-458c-b73c-e765f0baf6c6,217
c3649db5-110c-431f-b3e4-1f314438e436,2024-03-10,2024-03-14,8,2046.1,0,Credit Card,1f9074e0-399c-455a-8336-e860165105cf,b4c114d1-a4c2-408a-8a34-63142c437bbd,441
71748f42-8ba9-424e-8300-bca60ce17b07,2024-11-01,2024-11-02,9,1644.78,1,PayPal,8bf65fb7-a9cb-45b2-9782-3f8cf0740ae5,732c4a26-ef2e-4a1a-aa35-09457eca2997,373
8db30de9-3612-47b0-b4f3-4a7a5c260b14,2024-11-09,2024-11-20,5,890.16,0,Bank Transfer,277e8e95-dedb-4578-9deb-705934038dce,9719306d-458e-418b-bd30-0d8a584f29a7,364
1ff25cb5-fd26-47a8-911c-57d9569ef364,2024-08-17,2024-08-29,2,4917.53,1,PayPal,1fb8611f-2582-41c5-935c-b96acf665fbd,bc65f0d0-b5b7-4c7c-aad4-3db87183f007,486
7592451c-76d6-43d0-927f-472f831176ef,2024-07-03,2024-07-17,1,106.22,0,Credit Card,cbf9541d-5ef9-4242-aa0a-76e337e25364,,335
1f3d58ec-5ba5-419f-bec8-01edff30a9fc,2024-08-05,2024-08-19,6,1203.98,1,Bank Transfer,35e4f0d3-562e-4110-b303-ff58a1dc8da7,3975240a-a408-422d-9b33-f32c3cfe4d77,339
2e158960-41f8-4093-a0f1-b57533eab0d0,2024-06-25,2024-07-01,3,4932.32,0,Credit Card,dee6f2a5-c4c3-4f40-b374-35301fb2ec4c,545f3971-863d-40f1-960a-46d2498861c3,415
75acdec4-90ac-49a5-8c31-cab9a2210d25,2024-04-24,2024-05-07,2,1303.25,0,Bank Transfer,48c737f1-2c56-41ba-a51a-ac564e1cc216,ee8317ce-0659-4a70-9680-0e976c8aa43a,314
4beaca4d-4e69-4d40-96b8-102a53a418b4,2024-11-12,2024-11-20,6,4925.04,0,PayPal,a82e4664-5c5e-47f5-9d2a-6f3efcdce409,,208
0e296bd6-5c54-4cce-bce7-d3ac750927ef,2024-10-20,2024-10-23,7,1577.59,0,Credit Card,2c2d3ca4-ceb0-4a2a-ad68-6178ded2344d,7a40f3cb-021d-4544-b611-fc4cdadf90d0,295
82831878-31a5-4eb8-bc6a-c8d454b2e6ee,2024-03-20,2024-03-28,9,641.37,1,Credit Card,0107aa28-fe97-4c84-8362-8dbcaf62be21,d2cc622e-78e9-416e-a5ab-77c7311b4344,487
aa294cdc-f1ef-4cc6-bf14-676ee6e5856d,2024-09-18,2024-09-27,5,1291.83,1,Credit Card,666c98cb-0861-428b-bf7d-302a19c8ae55,,354
fa880042-7431-4050-9140-ad6e0d526060,2024-10-13,2024-10-16,3,961.83,0,PayPal,c3154af5-fc52-43a7-86e4-20f831d39893,,258
b71af8d4-cdf3-4691-accf-a60c5d2cabf4,2024-04-15,2024-04-28,8,1028.3,1,Bank Transfer,5f1cceb1-143f-4e97-8f6e-ba0373e01205,2818cd23-323e-4d58-bb1f-32f7759e9171,447
3da7ff17-7f94-47d7-9da8-0182bed4e8a1,2024-03-01,2024-03-05,1,1779.25,1,PayPal,8413bea8-c4dc-4d16-912c-dd0c7bfa194b,e2ccc1a6-b5f0-44b5-9ca4-57b16f7013d5,621
8b33c346-9520-4de3-a046-ad0105a1aada,2024-08-25,2024-09-07,9,497.93,0,Bank Transfer,266df6c1-a3e9-409a-bc00-e3e82fcdb373,7a8c0c4b-9613-4618-918a-1b314abd8a4e,253
813d3989-c7d4-4640-a4c5-83e59677635d,2024-10-02,2024-10-06,7,3779.6,1,PayPal,f0ecd4dc-055f-47e9-a8b7-beb335f1d4d0,701f49cd-a536-4877-bfb8-94e8b4125e21,355
d957eca3-b2bd-43b5-97e3-952f3da8de56,2024-08-01,2024-08-07,4,2195.58,0,Credit Card,ab250771-238e-48d0-837b-7a0e29190abf,6bbf4873-561b-435c-9b49-890e9aea16d3,297
8c469804-8108-44eb-88f8-308ab65e1515,2024-05-26,2024-06-02,2,3095.8,1,Credit Card,c0b1c002-a5c2-4a1c-819b-ae37c4d92609,8bb9a692-80e2-470e-aa4e-294f3f734e8c,505
cf84c9d1-5517-4aa1-b23d-120131b298ed,2024-05-31,2024-06-04,3,3780.3,1,Credit Card,cd470758-926d-4e99-a925-ba34a3217f27,1f4211d6-ed0e-47f9-b452-d9aa45987098,211
6f798ecc-cf4c-4bec-b75d-f4d75a27daf5,2024-04-13,2024-04-22,3,1752.14,1,Credit Card,0e4922e9-ce04-4519-a52f-592a3e4f9464,5f3a1e41-a3eb-4f40-8b14-1bbdfeae1b26,325
6b7fd8ea-c3ea-44ef-a419-a3b60bd08722,2024-01-25,2024-02-04,3,2386.22,0,PayPal,7048bb55-a89c-4107-9fad-5a7a5ebee2f8,fa899b6b-89e5-44ca-88e9-ebd5b13ac6b4,350
f595da8c-4767-4104-949c-c7eda9207ea9,2024-05-04,2024-05-17,3,2944.21,0,Credit Card,8d2d52ea-c67d-4b31-be2f-a1b87a4043c3,,271
38a8bba9-ea1c-4baf-bad8-cc28b5d9489c,2024-06-12,2024-06-21,6,313.09,1,Bank Transfer,86da76b1-e2b8-4290-9ff6-58b304378fe8,8f429ebd-71df-483e-bb47-ec76b48d0bfb,324
ccf9486c-6d05-46c2-b721-5f0c92235ee7,2024-08-12,2024-08-23,5,1212.79,0,Credit Card,164d2fa3-84d5-40ad-9ed2-9c4894d7f204,03f641fe-3306-44af-865d-0a76c5706204,327
6b307d36-85a8-40f1-9725-36359adfcfe5,2024-01-18,2024-01-21,1,4555.47,1,Bank Transfer,a7a8553a-d1a1-4e21-a9f1-47529b88f073,,571
a3571520-17a5-4ff0-bb07-a1ce86aa94da,2024-10-13,2024-10-27,4,4300.28,0,Credit Card,3db6a904-09a5-4890-9231-5384de353881,4541ac18-fe21-46be-94a8-ced7c5533770,153
dfafe6f0-ac2e-4b44-9dcd-37100c4127e5,2024-04-01,2024-04-10,3,3134.61,1,PayPal,bde38314-a776-43de-b6f3-995d5799f81a,3dc3bb81-533f-4888-a4c5-9215872dbaca,560
bb62b1bc-d6c9-4d8f-8014-753ca2e2bac4,2024-09-11,2024-09-17,5,1928.34,1,PayPal,863359b1-1cfb-46ad-a780-28c92b7146e3,b567ba36-ee81-47ef-8285-fa6fd52a996d,150
b125c40b-c8e9-4c99-aeee-95a9e6610d9b,2024-10-04,2024-10-16,3,3232.42,0,Credit Card,ee5bbbcd-6b1e-48ca-bb3a-0dfd7e58483d,f4d811eb-512e-42e4-bbf6-ff19630c9cec,339
ee68766b-edcc-4f0a-b557-7203fa5b7de2,2024-01-11,2024-01-25,4,1919.69,0,PayPal,1246ac09-d36f-4069-b18b-80f0434dda77,31f7d3fa-bca9-419a-b38d-35509bd9a02e,707
22d2bd63-4c37-4626-9a93-30dd614b81ba,2024-02-25,2024-02-29,3,2851.43,0,PayPal,ac21eda9-a1ce-4a7a-9b7d-3575205b21e2,24a9b5db-953e-47f0-a7ef-bf5f48aec7c7,393
9a21f30b-1018-492e-a2a4-11f5f36ba015,2024-07-17,2024-07-29,8,2055.8,0,PayPal,9d0d95d5-5c8f-4d47-a584-1e3782919155,d0d83885-5304-49c6-b94a-8d4615ab45a7,158
cd688a09-14a5-4f05-82ba-376f0dd0ef00,2024-02-09,2024-02-15,6,1731.93,1,PayPal,14e63033-0034-4bf3-b8cd-c17dad100e1b,41d6c8f6-1956-4b3f-90d4-407db3930855,350
43952d7f-bdf2-496f-8270-bba1f42ef163,2024-01-29,2024-02-04,4,2305.09,1,Bank Transfer,fff0a179-f3aa-4b9d-a716-619795680a4d,19c21367-8fb7-4df1-9924-9fb189ed7c45,583
324ed8f7-ad51-4668-8742-3912858c5314,2024-06-05,2024-06-19,8,1421.65,0,Bank Transfer,613a63ff-40fe-4723-b71d-2f1073e4b33b,e80cf3a2-45b4-4feb-8dad-798c9400c6b1,365
2a8b7a17-aee0-4be0-86c4-3c6e0eeca631,2024-02-07,2024-02-08,3,2259.01,0,Credit Card,f4fefd6b-9a45-4f88-b363-67e60b61c578,19a85e9f-6e0d-4b47-b9f8-e659237cf1c9,440
f1f3fac0-8d58-4a1f-b0ad-cbd89e531c5d,2024-09-05,2024-09-08,7,3640.9,0,Bank Transfer,c55fbf75-c70c-4d7b-9b34-ce0f72d72b68,,232
bf9e5ac7-0a82-4c11-829a-0c67a5476057,2024-07-11,2024-07-18,9,986.96,0,Bank Transfer,e86b638e-b7f1-42cc-ae3f-a3a14244d3e7,,409
902f98c7-6f70-4239-adbb-077e12c22671,2024-06-29,2024-07-05,1,1119.11,0,Bank Transfer,a41a7bd8-e8ed-4f83-ba4d-c75159c91492,1acae56f-6e31-4640-877e-85c921b05d65,420
387ed71a-e187-4552-a0ff-e18dec643e15,2024-05-27,2024-06-09,8,1067.56,1,Credit Card,64f86e1f-cb26-4638-a5bc-895a1ca2d6f4,ccd4a12f-f231-4353-8f77-9fd3cdeb893b,503
bd6398ef-75bb-45e3-a508-38d68f893c6b,2024-08-09,2024-08-21,2,3951.75,1,Bank Transfer,b51f125b-7123-4adc-9a98-af67d783874a,9c23a856-7baf-445e-a54f-a7c53a51c80a,353
2227cdca-e7ca-4d41-a10a-738d5f651c8f,2024-01-27,2024-01-30,5,2465.05,0,Bank Transfer,ac758078-759d-4f25-b3ae-4c765f4602d1,,638
6ae62ee9-9379-4ca9-a273-df504aa4b742,2024-07-04,2024-07-16,9,2836.57,0,PayPal,d3c41b33-cb48-4908-a5c3-9230501dd55d,,515
e53caebf-64f6-4eb3-bba4-482fb4621385,2024-02-06,2024-02-09,2,4131.89,0,Bank Transfer,f605746b-9dae-4ad3-a8d3-9a549f55d4c9,aae447e3-2617-4a6c-a3dc-9b506751fbc9,601
7fc92608-a77c-4594-84b4-9edaf6b75af4,2024-09-21,2024-09-22,9,3445.72,1,Credit Card,e88be773-49de-4ade-b35e-f6d0b695e873,f2711f84-0e67-4811-bee7-6c6c158f6bea,190
3294cc66-a3d0-4413-94b2-49eb201aab4f,2024-11-21,2024-12-02,6,2386.67,1,Credit Card,68c99e55-cd58-4481-bff3-1a2cda3dfc77,4196fa9c-c632-42c9-ba1e-9526193acbeb,267
9832ee66-f42f-4d3b-bb71-4dc6433b764a,2024-02-29,2024-03-02,3,749.1,0,Bank Transfer,699cc8e1-8d86-4915-9dc4-68223e0f8217,8e40b9b0-6cc7-43f8-be60-65f33cb14f67,395
c46c5d0d-22b4-443b-b042-187c5de2acb6,2024-01-21,2024-01-28,8,793.27,1,Credit Card,f398503d-6d39-42fd-9b3d-e5fccece3184,d139ad34-6845-4afd-b0d4-032b82732b73,595
125d3b70-c8a1-4ef0-8c01-1cb7ac3c4842,2024-11-01,2024-11-02,5,1558.43,0,Credit Card,8dda696c-158e-42c7-897b-7163185087f4,,98
ae59a0e0-6048-4c7a-8e28-ccf5d709f4b9,2024-11-15,2024-11-20,7,4605.77,0,Credit Card,7f6cc767-6e1c-417c-83dc-8c1d62e2632d,1f04d322-a332-45f2-9e78-d1760edfde57,218
7395083a-0d06-4fbf-9e7a-4490782bc613,2024-05-17,2024-05-22,6,4834.82,0,Bank Transfer,75e7b48c-16d2-43b4-ba1b-84bda48e892c,e0158c3a-ce9c-46ab-a5b1-e4a565dc29af,312
e9b97176-ca3e-495a-8540-4ac16ed89caa,2023-12-28,2023-12-29,1,2043.43,1,PayPal,f74e091c-5b96-41b8-b827-2a24942fdcac,287340bd-df8e-40b2-b6bf-c1e188087e49,558
b3f0fabb-6a43-4dcd-9bc6-28c0df3b6cad,2024-06-06,2024-06-12,4,3677.27,1,PayPal,80bb9e85-70c3-4534-8142-dfa16cc97659,f6e11726-47e4-4c8f-973a-39e4bfe8402e,462
f7c597ef-ebe8-4b4b-bca3-b4d8bdddba3d,2024-04-07,2024-04-10,3,3559.01,0,Credit Card,c7db67ce-26ac-4e57-9015-32fa69252404,f27c7a8c-a7ed-45f8-b8e7-8efb01a260c5,588
280b895a-205e-48c4-ac65-b31071de3a1f,2024-11-08,2024-11-19,5,1915.36,1,PayPal,7bbcaa08-a696-48b5-bf69-3e1c0dbb2b0c,6b434b6e-5db0-45dc-af70-5dc582870e23,356
a6384e4a-b57c-449d-b423-75cb8ad59ca5,2024-10-10,2024-10-18,8,127.39,1,Credit Card,8e90fb9b-aa7f-43dd-a994-b74472d5cdaa,df039176-0e6b-42e8-ab1e-16b832f0bd7b,263
2548f375-737e-452e-9e24-dfa3ff7d8d70,2024-06-04,2024-06-05,7,2128.68,1,Bank Transfer,672f6a69-dd8f-4bfd-9ecd-d15f76b0d7a3,,266
2b98f0a4-7cdc-4236-bb1c-dc4f78e4fbe0,2024-02-06,2024-02-14,9,564.69,0,Bank Transfer,93252a63-471a-4329-879d-dde4787d4330,b11fdfec-4b6d-410a-ae8d-031913ece726,387
e4940d93-8034-4aff-892b-85470199b99a,2024-07-27,2024-07-28,4,3975.6,1,Credit Card,2a220eca-a8da-44b7-b156-9d0405f1f21e,,287
1b7b83bf-0cc5-4578-85e0-ffa9cd1e0daf,2024-12-12,2024-12-14,2,1333.22,0,PayPal,40eabea1-7c63-415e-a5b6-01d063ea9968,1d377688-48f7-4156-a45d-591564d9cb63,86
2cc47484-b4ea-4fc3-af95-35bcf6644fc1,2024-11-28,2024-12-12,2,2255.36,0,Credit Card,99165a5e-8f6f-4ac4-8821-f58d8c7331d0,3a9d40cd-b0b0-4748-b08a-436fbd3562fa,158
14002ca3-315d-4ea2-92fc-eb38620331b1,2024-08-19,2024-08-24,3,279.9,0,Bank Transfer,48019ef0-a158-41f0-9d4e-2f3b2af20ed2,3551f27e-e4c2-4249-8547-9e741cf9b021,472
b39500c4-d311-4820-9a9b-29b3f6693ab1,2024-05-16,2024-05-21,2,4500.29,1,PayPal,d7e74216-89cb-4560-945c-0847cbc522d3,,512
05466e23-b280-477f-9f95-fed70efa431c,2024-03-26,2024-04-01,6,4685.66,1,PayPal,406e2cd9-8e23-4146-8dea-c1c03e6b639c,,320
70c5dc98-602d-4407-9e22-3d1f3ffdcf4d,2024-07-13,2024-07-27,3,3895.18,0,Credit Card,631a3205-e9b8-4fb0-bb0c-8d47c5ec4f3b,4b8d2fa6-cb7d-49d6-bb5a-52b7f5fc0385,511
c8978293-3d43-4c21-afc9-fa7653f54a70,2024-05-15,2024-05-24,1,144.01,1,Bank Transfer,80cb1d37-3af3-4941-a88f-eb6f393409e5,,323
81d55650-ec62-4c7a-8f20-e3e3ce13dd0f,2024-07-28,2024-07-31,1,1360.75,1,Bank Transfer,d03d920a-6e2b-4775-97fa-a0c9888c2017,681555d6-a23d-4f95-af9e-b04fcb9c1cfa,246
34aac452-0916-4507-983f-6495402c50bd,2024-06-23,2024-07-03,1,1645.57,0,Credit Card,c0da54e7-8cc3-4461-8106-b12873de491b,132a699e-e484-42ff-9aa1-de9e56974b6b,399
66f69999-a728-4452-8217-913ce2fa4c9c,2024-07-04,2024-07-07,2,609.74,1,PayPal,b1030383-37ae-4ea2-82ff-64f59bfb16e0,ecd17d83-d253-4448-82e4-3966995cd0fd,491
1e80d74e-3ee1-4754-ae1d-9a396e500797,2024-03-16,2024-03-27,7,3070.76,1,PayPal,c58d8715-7a89-427c-a91c-eba987a78eb9,,443
a33399fc-01dd-48f7-a36a-28c847dfafa0,2024-01-31,2024-02-03,8,4808.96,0,Credit Card,334d87ec-6d84-42d3-8994-fbd7cd5c28c9,4368d6db-97e6-4d29-9f32-cfa13e42dccd,518
d8d2852e-bf37-4a7b-b1c9-fb1ca10c9559,2024-07-19,2024-07-27,4,4909.36,1,Bank Transfer,3e5dce33-9b0f-48b5-8de9-287fafc281fc,90b40f5d-d37f-4a23-80aa-b5da45736fa8,274
ada6dc22-6e6b-49db-ad85-6fcf6ba9df8b,2024-09-04,2024-09-05,5,896.96,1,Bank Transfer,9ff0b72c-3185-46f6-8365-e16d9ba6b4d3,e65a495a-c45f-4b0a-bf8e-4e259792d264,300
92b62425-3124-460e-a78e-502abd434734,2024-11-20,2024-11-23,6,437.96,1,Credit Card,6f1e4595-eed5-4d5e-86b4-2ccf682d4235,7b5040d2-e8e3-4a69-b669-26e360a0108b,178
afc31164-7643-4a62-947b-f5ea5e9ce87a,2024-03-19,2024-03-23,7,217.76,0,PayPal,f8696a3a-dc5c-41c1-95ff-065a6807c9d0,b4a7cb3a-80cf-46c9-8939-bc0327de4109,620
7dade779-566b-48f9-8b70-dd82fe9e2817,2024-04-03,2024-04-11,5,2158.74,1,PayPal,fbc4c29e-314b-4f8a-95e0-6ca700d9149a,1bfb4f62-45ed-4e92-9651-1dae98441ce6,420
681773fb-3133-4250-a864-14fb6a6e10b2,2024-08-16,2024-08-24,5,572.38,1,Credit Card,e7493bcb-a299-4652-b167-771e7af7411f,65f59799-14d4-46c9-a6ac-3de88099f9f0,342
20d2eb61-0f4e-44b0-b61f-e821f62e4b52,2024-09-29,2024-10-08,1,835.37,0,PayPal,28f17523-c504-4684-823e-2d55f48ee6ca,7ac9d6cb-8438-47a7-942c-4bd9bd694d9f,341
4f616911-de83-4943-8e5e-60981003fbe4,2024-09-10,2024-09-22,6,2231.1,0,PayPal,41b7f570-50ff-449c-b8ff-1a265bd4c5e9,126cbe27-d386-4a31-9d37-0b0fbc1dcd15,398
1b969304-7be0-4e92-a52d-c345dc345f8b,2024-03-12,2024-03-19,2,1785.18,0,Credit Card,6f418e70-481b-4cd8-9423-cab10c1497db,,634
cfe38170-8827-4778-832b-bf8ca550cd8d,2024-04-17,2024-04-23,3,2391.36,0,Bank Transfer,5314296b-c498-4d68-b947-b3169d37c167,eb83a078-726d-4273-8c80-065e0bf25510,287
b2e0bbc0-87f1-4bef-8f2c-2920c2d5b57c,2024-06-19,2024-06-28,3,3366.88,1,PayPal,84df2869-8ac2-4e34-8293-155f8c9be361,5290ec36-f5b3-48ec-b4e3-e1d3c6c3af50,394
7ec366c9-33ac-4bc9-878e-d9d052db495a,2024-05-30,2024-06-13,3,129.65,1,PayPal,f5e70d71-57bc-4c2c-aca9-72c022554c3a,,439
2435c431-7a73-4a28-895d-22376e9f8ecf,2024-02-01,2024-02-11,8,1328.1,1,PayPal,7ac0fa53-f9a5-4f78-922f-ca82cf7c6008,6c2e636c-a715-4862-a3aa-3deb3c6b1108,601
0bd79cfc-d8d5-47b9-8410-5210bc89d8aa,2024-01-31,2024-02-14,5,1158.28,1,Bank Transfer,5d265d4b-6d62-454b-8e04-f6d208da4fc8,,617
030b2cc3-43e4-4523-a2ec-4ac16dacea05,2024-03-22,2024-03-28,2,2501.02,1,Bank Transfer,ae1f7517-37a8-4a89-ac58-3e5c9763c4d3,fa3c3734-095c-49dd-b1eb-0aff39d761a1,463
e8e94974-8886-46a2-a4aa-840fc27ca313,2024-09-22,2024-09-24,4,3036.35,1,Bank Transfer,72dc6be5-ffd5-419a-9aeb-3b0023fd4aa9,b41af635-2e47-4e5b-83e3-201529d12253,235
9b5cc0b3-b391-4fd4-9329-f5222779e63d,2024-07-29,2024-08-12,5,3638.67,0,Credit Card,fff56970-bca9-4286-b18b-ca4c861785b1,,190
74c2c2ca-fe9d-40ca-bbf8-63836631c2cf,2024-01-16,2024-01-19,5,2919.41,0,Credit Card,61d05efc-1055-451c-aea8-6cb13a633a75,7889d743-1511-416c-8908-c078d2928dbf,467
c40f3449-b564-4a5c-969b-2533664c1ba3,2024-02-14,2024-02-20,4,1244.88,0,PayPal,cc911e4d-3ca0-4875-94bc-1d9fb9e30a08,144d228b-1700-49f6-b5c6-5c37a6c135bc,496
8d29b2ef-d029-401b-9db5-088b935dff0f,2024-10-03,2024-10-04,8,3812.9,1,Credit Card,45574ce0-16a1-44f9-a53e-921d474454b8,d5d34bee-4f45-4162-ab18-4d0da041adb4,134
abfe6760-62e7-4a84-b086-6821f15e5885,2024-10-15,2024-10-29,3,3517.27,0,Credit Card,96a1a2c2-d10e-484c-88ca-3234fb6ab766,,190
d5afd242-5e5d-4f6a-bbed-9e5fea0c49a0,2024-02-20,2024-03-04,2,4627.35,0,Bank Transfer,4ac5029d-f0d0-43c2-b913-a04ceae3822e,97208942-13d4-42d3-a7d2-fe64f735ffd0,562
c8df76ad-43aa-4e7c-ad31-6eea9a9d81f5,2024-01-13,2024-01-18,5,822.82,0,PayPal,e854dfe5-9932-4164-9e4f-b200a156f32a,4f91b36e-5adc-462f-9a01-337c121ab4cb,469
34fa3cd2-a29f-48a4-ba6f-504821ee3024,2024-03-01,2024-03-02,2,4904.64,0,Credit Card,8ab8539d-3de7-42c8-8e19-48bf3864fd25,d2313403-317d-4378-b09d-2cc9c3d0ca33,296
b6f8b9f0-3afe-494c-9eae-68dd677be0a9,2024-01-26,2024-02-08,1,1422.31,0,Credit Card,c67d42c3-48b5-4042-8cfa-3dad285524f5,da2f920e-c39d-40aa-bf53-c4450d2e4f9c,541
a4a2e577-ccc1-41a8-aeda-4a2c256a4c84,2024-10-02,2024-10-09,2,3853.78,0,Credit Card,91be57f0-73a5-4f0e-afd0-f8b5659b1ae6,bf049ea6-6338-4a6a-bef9-094fa74e04bb,139
2e85fd75-e10b-4550-83a1-572a64855a4d,2024-12-04,2024-12-15,4,905.78,1,Bank Transfer,630799dc-1a2c-42b7-81e7-0a826e6e2261,44b25853-099f-4345-b17a-dedc66905094,233
2792fb55-b6d6-426a-8811-613150e6ea49,2024-06-03,2024-06-13,1,3421.92,0,PayPal,87e8b4f3-1523-4308-9076-8525dc54e7ce,,332
ef2b69e6-6c3c-468e-8947-5cf37aa77c4c,2024-10-18,2024-10-20,9,2011.02,1,Bank Transfer,601e23ed-4b2b-4dfa-8362-470da11d335c,4a41f17d-f1dc-491d-b4fd-496953735018,306
328b650f-6f50-4bf2-aa22-8e9dcb02fd3e,2023-12-25,2024-01-06,5,1481.13,0,Credit Card,0274d580-05fa-469e-a491-74cfdfe3bfda,787a39c0-700c-4824-821b-4ebb59ced46e,561
f424bd7c-47b1-4fd0-bf4c-3b46ca938332,2024-01-12,2024-01-14,3,3637.52,1,Credit Card,2cceea88-c49f-407e-865a-e3cf0b5d68d1,201eb432-cc5d-4457-be31-3adf5b121313,692
b383fb88-e52c-4f50-bf9e-ceeb605f2bf0,2024-10-09,2024-10-16,4,4818.97,1,Bank Transfer,5931a7f2-d472-43ff-9347-f9fd4cca4390,68880569-0852-4f05-a397-724b6ebfe321,144
45949dd2-69cd-4eb3-b755-65d829b8c515,2024-10-29,2024-10-31,7,3791.57,1,Credit Card,87875605-4c6f-43fe-89b4-aaaf3e29edd2,816cebe9-1abb-473b-8b39-c4c149a17903,279
722bc9a4-d603-4e90-b283-84c973ea642e,2024-07-01,2024-07-13,6,3561.87,1,PayPal,ecf3630e-1fb5-42d7-95c0-99537eebe6c8,053e1b93-0a72-4cd7-ae67-e14ab8ebce25,377
68608fb8-9dc0-40f3-817b-92dc12433e57,2023-12-24,2024-01-05,9,4250.41,0,PayPal,5552b723-1bfa-4947-9e12-64baf968ce1d,,675
1a9a6de9-2ee9-4c71-a63d-3c6d149436be,2024-06-17,2024-06-29,6,2812.13,1,PayPal,7132987a-b378-4ecc-a029-59aba9e711c2,c2c59964-2564-4eda-a9a6-8fd441d2c4eb,405
5963cd94-5b23-4614-a299-386aca2952f5,2024-01-25,2024-01-29,5,2070.07,1,Credit Card,3dc4ab5c-9f92-4ac7-b61d-f911c03ae812,8ed3f927-511a-4cd0-83ff-2009ec6ac5bc,344
2aef2456-f738-440b-81ea-3b3ca413e3ed,2024-02-11,2024-02-19,2,4951.97,0,Credit Card,4bbf4700-4d23-4e39-b1d8-c8be7433c772,d897a57c-8d02-440b-ad23-138d1750ed15,350
2d8e3a82-9401-445f-9bb5-006fdc1c7387,2024-10-25,2024-10-26,4,4104.19,1,PayPal,12358838-e76c-4e24-8089-ae577ed36135,,282
25b5cb34-c2ff-423b-a96d-1f9de57c40cb,2024-03-25,2024-03-31,2,1618.16,1,Bank Transfer,3fe7317c-82e6-486a-b120-601a3e7d776f,73419723-6a18-4f2f-87aa-c5b65601f7f0,557
c87ef8c3-e058-497e-8a60-19f76ddd3a7b,2024-07-07,2024-07-14,8,1232.55,0,Bank Transfer,e44c8a6a-5936-4198-aea7-593bb5082130,,462
7ee3f1dc-6d5d-43ba-8473-55d270b3892b,2024-02-24,2024-02-28,9,1401.33,0,PayPal,bd063030-61d1-4cf1-a8f9-1680c5799cc6,9eaf1520-2cbc-499d-a4b3-a47f0db47a17,416
87b46162-c1bc-4d08-915f-fbe84ae9a083,2024-03-07,2024-03-18,8,3543.04,1,PayPal,3ecacccb-c91f-4a47-8c77-4617958ff641,af62584c-a9f0-40b9-94fd-76160585ce1a,581
d8d03255-c702-4e46-a053-125a141abe69,2024-09-25,2024-10-06,4,538.45,0,Bank Transfer,c7a1f190-6498-48bc-aeb9-b86410edc519,,312
f2964fb0-b85b-428b-b767-79eb301e67b4,2024-10-18,2024-10-19,3,3746.55,1,Bank Transfer,89067e4f-28c0-4dfd-ac13-a66f3f68a919,f51cb5c2-ec30-4a0b-97ac-d712fe853465,108
85fa88ea-0e25-4458-9989-37e2cab0af1a,2024-03-15,2024-03-22,3,2716.86,1,Bank Transfer,64d40630-ad75-4b6d-a22b-3a95cee45c71,,321
4f7f523d-4101-4468-a4f5-73bcf8d17abc,2024-05-28,2024-06-02,1,4678.57,0,PayPal,8ef18f80-2392-4460-8bb8-24b8865eb7f1,36ca2bc8-db35-4383-a6b5-aaa6a877ee94,262
0b6dfdf8-bd93-4a3c-9623-aeae65d2c18a,2024-10-25,2024-11-08,7,2369.66,1,Bank Transfer,7490134d-1927-47c0-97f5-89859c6faca1,3ecb89b8-3ceb-468e-bad6-d16460e66aac,133
cd64df78-c32d-4b6b-946b-30f619d98a59,2024-02-01,2024-02-04,5,853.8,0,Credit Card,89e8ebd9-79a3-41b2-ab5f-c6e3d9ed5a48,,520
228258ab-9cfc-4472-a25b-0445911a62e2,2024-07-30,2024-08-08,9,4096.5,0,Credit Card,2006afff-723e-4a9a-a443-9247f27c0d9d,3c669369-52bd-410d-b5a1-807f17bbb85d,297
ee38e830-b2f3-4606-a2c3-e8c014ff6e30,2024-06-17,2024-06-28,1,286.13,1,PayPal,8f8f9ce6-d422-44a2-96f8-db6641464a62,42e23de2-acdb-489f-9bc0-6bf35660ecdb,335
530e425a-819a-4652-8b4e-8529f5cef318,2024-07-12,2024-07-22,6,3431.31,1,Bank Transfer,cfc4f665-0e21-4329-a1ec-a592328ae36e,50389b5c-d8af-45e9-9bb7-a80ed9a207e3,209
f4be1ec5-343f-4222-b73d-897e81e0c31d,2024-12-12,2024-12-13,2,2493.86,0,Bank Transfer,94e19ece-bab9-4ce8-92e0-ab1ef00212bf,9840ac9c-280c-49ad-ac6e-62305536bbd0,49
