user_id,booking_price,stay_length,num_guests,price_per_night,num_bookings,amenities_1,amenities_2,amenities_3,amenities_4,amenities_5,amenities_6,amenities_7,amenities_8,amenities_9,amenities_10,used_discount,active_days,check_in_date,check_out_date,cluster
user_3063,319.5700642,4,3,64.94719331,10,0,0,0,0,0,0,0,0,0,1,No,137,1/2/23,1/6/23,2
user_3067,56.7998079,4,3,149.3762726,10,0,0,0,0,0,0,0,0,0,1,No,230,1/2/23,1/6/23,2
user_3068,484.2569163,4,4,111.0632767,10,0,0,0,0,0,0,0,0,0,1,No,296.4,1/2/23,1/6/23,2
user_3069,162.9018706,4,3,83.07986847,10,0,0,0,0,0,0,0,0,0,1,Yes,489,1/2/23,1/6/23,2
user_3070,354.2118296,4,4,78.45304457,10,0,0,0,0,0,0,0,0,0,1,Yes,194,1/2/23,1/6/23,2
user_3071,367.9834414,4,4,154.1904622,10,0,0,0,0,0,0,0,0,0,1,No,489,1/2/23,1/6/23,2
user_3072,324.5033377,4,3,77.05261385,10,0,0,0,0,0,0,0,0,0,1,No,173,1/2/23,1/6/23,2
user_3076,439.7430351,4,3,54.27768738,10,0,0,0,0,0,0,0,0,0,1,No,215,1/2/23,1/6/23,2
user_3082,447.3472212,4,3,76.91050506,10,0,0,0,0,0,0,0,0,0,1,Yes,62,1/2/23,1/6/23,2
user_3084,314.413642,4,3,64.38895012,10,0,0,0,0,0,0,0,0,0,1,No,120,1/2/23,1/6/23,2
user_3085,365.5128175,4,4,95.96469512,10,0,0,0,0,0,0,0,0,0,1,Yes,180,1/2/23,1/6/23,2
user_3087,233.6682609,4,3,80.19199927,10,0,0,0,0,0,0,0,0,0,1,No,173.4,1/2/23,1/6/23,2
user_3093,229.5658929,4,4,31.36990911,10,0,0,0,0,0,0,0,0,0,1,No,459,1/2/23,1/6/23,2
user_3094,427.910723,4,4,158.9683893,10,0,0,0,0,0,0,0,0,0,1,Yes,412,1/2/23,1/6/23,2
user_3095,134.8432726,4,3,136.4007295,10,0,0,0,0,0,0,0,0,0,1,No,473,1/2/23,1/6/23,2
user_3099,53.743974,4,3,140.0890325,10,0,0,0,0,0,0,0,0,0,1,No,457,1/2/23,1/6/23,2
user_3100,122.5561284,4,3,18.36851912,10,0,0,0,0,0,0,0,0,0,1,Yes,66,1/2/23,1/6/23,2
user_3101,91.68146737,4,3,73.12803017,10,0,0,0,0,0,0,0,0,0,1,No,228,1/2/23,1/6/23,2
user_3102,386.7729574,4,4,113.9615299,10,0,0,0,0,0,0,0,0,0,1,No,430,1/2/23,1/6/23,2
user_3105,166.420239,4,3,149.8635878,10,0,0,0,0,0,0,0,0,0,1,Yes,355,1/2/23,1/6/23,2
user_3113,371.3237255,4,4,84.72152823,10,0,0,0,0,0,0,0,0,0,1,No,473,1/2/23,1/6/23,2
user_3115,139.6716514,4,3,65.42548455,10,0,0,0,0,0,0,0,0,0,1,No,430,1/2/23,1/6/23,2
user_3117,382.4254178,4,4,38.83888334,10,0,0,0,0,0,0,0,0,0,1,No,198.6,1/2/23,1/6/23,2
user_3121,171.8628476,4,4,199.9438393,10,0,0,0,0,0,0,0,0,0,1,No,419,1/2/23,1/6/23,2
user_3125,379.7300637,4,3,62.35152875,10,0,0,0,0,0,0,0,0,0,1,No,278,1/2/23,1/6/23,2
user_3127,352.7922509,4,4,127.2855241,10,0,0,0,0,0,0,0,0,0,1,No,130.2,1/2/23,1/6/23,2
user_3130,213.6606626,4,3,21.50188145,10,0,0,0,0,0,0,0,0,0,1,Yes,293.4,1/2/23,1/6/23,2
user_3132,420.3427123,4,4,177.0753869,10,0,0,0,0,0,0,0,0,0,1,No,79,1/2/23,1/6/23,2
user_3137,384.2966722,4,3,70.97539544,10,0,0,0,0,0,0,0,0,0,1,No,456,1/2/23,1/6/23,2
user_3139,284.6520609,4,4,190.5752629,10,0,0,0,0,0,0,0,0,0,1,No,289,1/2/23,1/6/23,2
user_3140,80.8064237,4,3,105.5093394,10,0,0,0,0,0,0,0,0,0,1,Yes,484,1/2/23,1/6/23,2
user_3142,464.3449738,4,3,147.059145,10,0,0,0,0,0,0,0,0,0,1,Yes,269.4,1/2/23,1/6/23,2
user_3143,313.0020094,4,4,178.1687233,10,0,0,0,0,0,0,0,0,0,1,No,356,1/2/23,1/6/23,2
user_3149,404.324162,4,4,149.4750412,10,0,0,0,0,0,0,0,0,0,1,Yes,180,1/2/23,1/6/23,2
user_3150,127.2277202,4,3,43.0057025,10,0,0,0,0,0,0,0,0,0,1,Yes,121,1/2/23,1/6/23,2
user_3152,80.88631195,4,4,21.29921937,10,0,0,0,0,0,0,0,0,0,1,Yes,75,1/2/23,1/6/23,2
user_3153,367.4573736,4,4,139.977818,10,0,0,0,0,0,0,0,0,0,1,Yes,421,1/2/23,1/6/23,2
user_3155,249.1454817,4,4,143.3621677,10,0,0,0,0,0,0,0,0,0,1,Yes,409,1/2/23,1/6/23,2
user_3159,210.5672284,4,4,38.27113972,10,0,0,0,0,0,0,0,0,0,1,Yes,268,1/2/23,1/6/23,2
user_3161,124.8818773,4,3,37.82187862,10,0,0,0,0,0,0,0,0,0,1,Yes,136.2,1/2/23,1/6/23,2
user_3164,276.1840592,4,3,116.5029442,10,0,0,0,0,0,0,0,0,0,1,No,191,1/2/23,1/6/23,2
user_3167,467.199783,4,4,194.2631302,10,0,0,0,0,0,0,0,0,0,1,No,372,1/2/23,1/6/23,2
user_3171,344.8281715,4,4,199.5605385,10,0,0,0,0,0,0,0,0,0,1,No,223,1/2/23,1/6/23,2
user_3172,167.1064691,4,4,190.2129486,10,0,0,0,0,0,0,0,0,0,1,No,472,1/2/23,1/6/23,2
user_3173,121.7715181,4,4,144.059614,10,0,0,0,0,0,0,0,0,0,1,No,372,1/2/23,1/6/23,2
user_3177,174.4493616,4,4,24.08323763,10,0,0,0,0,0,0,0,0,0,1,Yes,80,1/2/23,1/6/23,2
user_3181,49.84716927,4,3,31.37793484,10,0,0,0,0,0,0,0,0,0,1,Yes,114,1/2/23,1/6/23,2
user_3183,189.4130939,4,4,197.30374,10,0,0,0,0,0,0,0,0,0,1,No,133,1/2/23,1/6/23,2
user_3184,81.24031295,4,3,37.07835389,10,0,0,0,0,0,0,0,0,0,1,Yes,340,1/2/23,1/6/23,2
user_3186,290.9992167,4,4,96.37196545,10,0,0,0,0,0,0,0,0,0,1,No,97.8,1/2/23,1/6/23,2
user_3188,209.2051214,4,3,74.65859742,10,0,0,0,0,0,0,0,0,0,1,Yes,235,1/2/23,1/6/23,2
user_3189,211.4250096,4,4,22.560448,10,0,0,0,0,0,0,0,0,0,1,Yes,270,1/2/23,1/6/23,2
user_3191,94.25406215,4,4,23.48524435,10,0,0,0,0,0,0,0,0,0,1,Yes,154,1/2/23,1/6/23,2
user_3198,444.3437449,4,4,182.9818191,10,0,0,0,0,0,0,0,0,0,1,No,95,1/2/23,1/6/23,2
user_3199,96.15558316,4,4,89.17293324,10,0,0,0,0,0,0,0,0,0,1,No,146,1/2/23,1/6/23,2
user_3200,226.7288345,4,4,48.96066786,10,0,0,0,0,0,0,0,0,0,1,No,103,1/2/23,1/6/23,2
user_3203,137.2383806,4,4,182.4609376,10,0,0,0,0,0,0,0,0,0,1,Yes,125,1/2/23,1/6/23,2
user_3204,436.467547,4,3,38.95147911,10,0,0,0,0,0,0,0,0,0,1,No,342,1/2/23,1/6/23,2
user_3205,177.3116762,4,4,32.45379148,10,0,0,0,0,0,0,0,0,0,1,Yes,149,1/2/23,1/6/23,2
user_3206,427.0587687,4,4,131.7022948,10,0,0,0,0,0,0,0,0,0,1,Yes,97.2,1/2/23,1/6/23,2
user_3208,386.7601341,4,4,35.71364259,10,0,0,0,0,0,0,0,0,0,1,No,40,1/2/23,1/6/23,2
user_3211,122.1644328,4,3,155.4449266,10,0,0,0,0,0,0,0,0,0,1,No,286,1/2/23,1/6/23,2
user_3213,130.6639651,4,3,112.2635938,10,0,0,0,0,0,0,0,0,0,1,Yes,117,1/2/23,1/6/23,2
user_3216,51.44904255,4,3,41.49209689,10,0,0,0,0,0,0,0,0,0,1,Yes,271.8,1/2/23,1/6/23,2
user_3221,281.7200075,4,4,134.0850889,10,0,0,0,0,0,0,0,0,0,1,Yes,181.8,1/2/23,1/6/23,2
user_3223,87.59945188,4,4,141.1055777,10,0,0,0,0,0,0,0,0,0,1,Yes,216,1/2/23,1/6/23,2
user_3224,58.6080349,4,4,141.4462032,10,0,0,0,0,0,0,0,0,0,1,Yes,105,1/2/23,1/6/23,2
user_3226,225.4424954,4,4,28.16540413,10,0,0,0,0,0,0,0,0,0,1,Yes,259.8,1/2/23,1/6/23,2
user_3230,150.0625871,4,3,180.579488,10,0,0,0,0,0,0,0,0,0,1,No,90,1/2/23,1/6/23,2
user_3232,323.4887074,4,4,161.5672597,10,0,0,0,0,0,0,0,0,0,1,No,269,1/2/23,1/6/23,2
user_3236,155.3915169,4,3,183.94793,10,0,0,0,0,0,0,0,0,0,1,No,429,1/2/23,1/6/23,2
user_3240,300.5952994,4,4,169.6705676,10,0,0,0,0,0,0,0,0,0,1,No,355,1/2/23,1/6/23,2
user_3241,237.0987966,4,4,195.3391155,10,0,0,0,0,0,0,0,0,0,1,No,479,1/2/23,1/6/23,2
user_3244,363.3934132,4,3,47.90313505,10,0,0,0,0,0,0,0,0,0,1,No,35.4,1/2/23,1/6/23,2
user_3245,365.9657433,4,4,146.1807425,10,0,0,0,0,0,0,0,0,0,1,No,352,1/2/23,1/6/23,2
user_3247,275.0507384,4,3,91.0869839,10,0,0,0,0,0,0,0,0,0,1,Yes,226.8,1/2/23,1/6/23,2
user_3248,235.3811428,4,4,39.7619915,10,0,0,0,0,0,0,0,0,0,1,No,392,1/2/23,1/6/23,2
user_3250,334.1385145,4,4,126.9204825,10,0,0,0,0,0,0,0,0,0,1,Yes,131,1/2/23,1/6/23,2
user_3251,144.813415,4,3,29.51612753,10,0,0,0,0,0,0,0,0,0,1,Yes,401,1/2/23,1/6/23,2
user_3252,101.927589,4,3,184.5146498,10,0,0,0,0,0,0,0,0,0,1,Yes,123,1/2/23,1/6/23,2
user_3258,142.8134512,4,3,82.572248,10,0,0,0,0,0,0,0,0,0,1,No,468,1/2/23,1/6/23,2
user_3259,226.3367179,4,3,180.5770807,10,0,0,0,0,0,0,0,0,0,1,Yes,44.4,1/2/23,1/6/23,2
user_3260,453.0536499,4,4,80.70371658,10,0,0,0,0,0,0,0,0,0,1,No,379,1/2/23,1/6/23,2
user_3261,141.9423725,4,4,156.8523822,10,0,0,0,0,0,0,0,0,0,1,No,472,1/2/23,1/6/23,2
user_3265,406.7411511,4,4,170.5144855,10,0,0,0,0,0,0,0,0,0,1,No,106.2,1/2/23,1/6/23,2
user_3272,54.4904495,4,3,130.0829254,10,0,0,0,0,0,0,0,0,0,1,Yes,364,1/2/23,1/6/23,2
user_3274,291.0454697,4,4,164.2073651,10,0,0,0,0,0,0,0,0,0,1,Yes,33,1/2/23,1/6/23,2
user_3276,419.6247633,4,4,133.5830726,10,0,0,0,0,0,0,0,0,0,1,Yes,80,1/2/23,1/6/23,2
user_3279,200.1327781,4,4,101.0331505,10,0,0,0,0,0,0,0,0,0,1,Yes,190,1/2/23,1/6/23,2
user_3280,406.2011912,4,4,125.1637657,10,0,0,0,0,0,0,0,0,0,1,Yes,334,1/2/23,1/6/23,2
user_3281,253.0823509,4,3,33.73209532,10,0,0,0,0,0,0,0,0,0,1,No,126,1/2/23,1/6/23,2
user_3285,259.8393903,4,4,128.1429776,10,0,0,0,0,0,0,0,0,0,1,No,151,1/2/23,1/6/23,2
user_3286,84.06487729,4,3,149.8529261,10,0,0,0,0,0,0,0,0,0,1,No,130.8,1/2/23,1/6/23,2
user_3290,70.78136705,4,3,28.65108951,10,0,0,0,0,0,0,0,0,0,1,Yes,239,1/2/23,1/6/23,2
user_3293,225.2322225,4,3,94.82728608,10,0,0,0,0,0,0,0,0,0,1,No,117,1/2/23,1/6/23,2
user_3294,146.896217,4,3,36.89735392,10,0,0,0,0,0,0,0,0,0,1,Yes,255.6,1/2/23,1/6/23,2
user_3297,341.7431034,4,4,114.8751647,10,0,0,0,0,0,0,0,0,0,1,Yes,142,1/2/23,1/6/23,2
user_3299,218.9610178,4,3,194.599971,10,0,0,0,0,0,0,0,0,0,1,Yes,173,1/2/23,1/6/23,2
user_3302,498.7320593,4,4,78.31026007,10,0,0,0,0,0,0,0,0,0,1,Yes,397,1/2/23,1/6/23,2
user_3304,194.5229687,4,4,122.9452812,10,0,0,0,0,0,0,0,0,0,1,No,232,1/2/23,1/6/23,2
user_3309,216.3083897,4,3,174.9818774,10,0,0,0,0,0,0,0,0,0,1,No,215,1/2/23,1/6/23,2
user_3310,258.9073339,4,3,67.41615685,10,0,0,0,0,0,0,0,0,0,1,No,174,1/2/23,1/6/23,2
user_3317,133.8976079,4,4,25.37196535,10,0,0,0,0,0,0,0,0,0,1,Yes,176,1/2/23,1/6/23,2
user_3318,52.39106405,4,3,156.5889354,10,0,0,0,0,0,0,0,0,0,1,Yes,354,1/2/23,1/6/23,2
user_3322,79.9084966,4,3,187.430551,10,0,0,0,0,0,0,0,0,0,1,Yes,400,1/2/23,1/6/23,2
user_3324,312.6711145,4,3,134.6354851,10,0,0,0,0,0,0,0,0,0,1,No,169.8,1/2/23,1/6/23,2
user_3328,283.1036299,4,3,180.5008489,10,0,0,0,0,0,0,0,0,0,1,No,123,1/2/23,1/6/23,2
user_3329,113.1460332,4,4,111.909627,10,0,0,0,0,0,0,0,0,0,1,Yes,136.2,1/2/23,1/6/23,2
user_3332,384.0139342,4,4,120.8222319,10,0,0,0,0,0,0,0,0,0,1,Yes,72,1/2/23,1/6/23,2
user_3337,458.7028199,4,4,109.3323499,10,0,0,0,0,0,0,0,0,0,1,No,351,1/2/23,1/6/23,2
user_3340,344.3597317,4,4,106.2493533,10,0,0,0,0,0,0,0,0,0,1,No,270,1/2/23,1/6/23,2
user_3341,450.1075658,4,3,91.80456996,10,0,0,0,0,0,0,0,0,0,1,No,391,1/2/23,1/6/23,2
user_3342,310.4630395,4,3,199.1069987,10,0,0,0,0,0,0,0,0,0,1,Yes,64,1/2/23,1/6/23,2
user_3343,334.5760959,4,4,127.1062652,10,0,0,0,0,0,0,0,0,0,1,Yes,456,1/2/23,1/6/23,2
user_3344,120.4145222,4,3,110.3442455,10,0,0,0,0,0,0,0,0,0,1,No,235.2,1/2/23,1/6/23,2
user_3348,141.0143812,4,4,96.15727866,10,0,0,0,0,0,0,0,0,0,1,Yes,385,1/2/23,1/6/23,2
user_3350,79.3376413,4,4,25.44434144,10,0,0,0,0,0,0,0,0,0,1,Yes,293.4,1/2/23,1/6/23,2
user_3351,146.7106867,4,4,177.0787569,10,0,0,0,0,0,0,0,0,0,1,No,200,1/2/23,1/6/23,2
user_3352,241.1828793,4,4,103.1344584,10,0,0,0,0,0,0,0,0,0,1,No,69,1/2/23,1/6/23,2
user_3358,222.259444,4,3,114.0266414,10,0,0,0,0,0,0,0,0,0,1,No,463,1/2/23,1/6/23,2
user_3361,408.3086527,4,4,182.020431,10,0,0,0,0,0,0,0,0,0,1,No,122.4,1/2/23,1/6/23,2
user_3364,168.8278931,4,3,68.77510701,10,0,0,0,0,0,0,0,0,0,1,No,216.6,1/2/23,1/6/23,2
user_3365,472.5808158,4,3,83.8923632,10,0,0,0,0,0,0,0,0,0,1,Yes,370,1/2/23,1/6/23,2
user_3366,168.1842134,4,4,39.77542754,10,0,0,0,0,0,0,0,0,0,1,Yes,88.2,1/2/23,1/6/23,2
user_3368,171.280338,4,3,182.8340336,10,0,0,0,0,0,0,0,0,0,1,Yes,337,1/2/23,1/6/23,2
user_3369,67.95848165,4,3,28.42555412,10,0,0,0,0,0,0,0,0,0,1,Yes,154.8,1/2/23,1/6/23,2
user_3372,317.8864697,4,3,97.81942105,10,0,0,0,0,0,0,0,0,0,1,Yes,103,1/2/23,1/6/23,2
user_3374,347.8860252,4,3,116.8137984,10,0,0,0,0,0,0,0,0,0,1,No,190,1/2/23,1/6/23,2
user_3376,200.0556797,4,3,40.35447848,10,0,0,0,0,0,0,0,0,0,1,Yes,158.4,1/2/23,1/6/23,2
user_3378,134.4750826,4,3,137.3191831,10,0,0,0,0,0,0,0,0,0,1,Yes,187,1/2/23,1/6/23,2
user_3379,44.88661307,4,4,28.16548458,10,0,0,0,0,0,0,0,0,0,1,Yes,183.6,1/2/23,1/6/23,2
user_3380,364.5269728,4,4,187.3157414,10,0,0,0,0,0,0,0,0,0,1,No,351,1/2/23,1/6/23,2
user_3381,215.7562462,4,3,124.9398942,10,0,0,0,0,0,0,0,0,0,1,No,292,1/2/23,1/6/23,2
user_3382,122.277901,4,3,43.52085768,10,0,0,0,0,0,0,0,0,0,1,Yes,136,1/2/23,1/6/23,2
user_3383,32.00854588,4,4,39.04176514,10,0,0,0,0,0,0,0,0,0,1,Yes,95,1/2/23,1/6/23,2
user_3384,83.4047011,4,4,31.8666941,10,0,0,0,0,0,0,0,0,0,1,Yes,401,1/2/23,1/6/23,2
user_3387,159.5285074,4,4,100.6887901,10,0,0,0,0,0,0,0,0,0,1,Yes,232,1/2/23,1/6/23,2
user_3388,300.8017263,4,3,55.2909728,10,0,0,0,0,0,0,0,0,0,1,No,334,1/2/23,1/6/23,2
user_3390,350.0813261,4,3,163.4911437,10,0,0,0,0,0,0,0,0,0,1,No,226.8,1/2/23,1/6/23,2
user_3391,195.3623056,4,3,123.4188671,10,0,0,0,0,0,0,0,0,0,1,Yes,345,1/2/23,1/6/23,2
user_3395,455.4324031,4,4,91.90689369,10,0,0,0,0,0,0,0,0,0,1,No,139.8,1/2/23,1/6/23,2
user_3396,498.2709531,4,4,106.411627,10,0,0,0,0,0,0,0,0,0,1,Yes,63,1/2/23,1/6/23,2
user_3397,421.4370489,4,3,176.2892884,10,0,0,0,0,0,0,0,0,0,1,No,337,1/2/23,1/6/23,2
user_3398,215.0960533,4,3,31.33347253,10,0,0,0,0,0,0,0,0,0,1,Yes,369,1/2/23,1/6/23,2
user_3400,309.5160795,4,3,128.1376117,10,0,0,0,0,0,0,0,0,0,1,No,340,1/2/23,1/6/23,2
user_3401,80.26516129,4,3,144.9862268,10,0,0,0,0,0,0,0,0,0,1,No,354,1/2/23,1/6/23,2
user_3411,235.0361831,4,4,189.4088753,10,0,0,0,0,0,0,0,0,0,1,No,36,1/2/23,1/6/23,2
user_3418,344.4539025,4,3,150.3539492,10,0,0,0,0,0,0,0,0,0,1,Yes,452,1/2/23,1/6/23,2
user_3419,154.4081811,4,4,96.07867663,10,0,0,0,0,0,0,0,0,0,1,Yes,47.4,1/2/23,1/6/23,2
user_3420,56.47165073,4,4,120.2949498,10,0,0,0,0,0,0,0,0,0,1,No,297,1/2/23,1/6/23,2
user_3423,196.5180905,4,4,42.50699691,10,0,0,0,0,0,0,0,0,0,1,Yes,192,1/2/23,1/6/23,2
user_3427,303.5279078,4,3,148.5273423,10,0,0,0,0,0,0,0,0,0,1,Yes,240,1/2/23,1/6/23,2
user_3428,165.5381609,4,4,39.15466922,10,0,0,0,0,0,0,0,0,0,1,Yes,278,1/2/23,1/6/23,2
user_3433,390.5285752,4,4,160.6514765,10,0,0,0,0,0,0,0,0,0,1,Yes,345,1/2/23,1/6/23,2
user_3436,225.1537123,4,3,163.4251311,10,0,0,0,0,0,0,0,0,0,1,No,403,1/2/23,1/6/23,2
user_3437,152.9939581,4,3,188.0133719,10,0,0,0,0,0,0,0,0,0,1,No,261,1/2/23,1/6/23,2
user_3445,491.5030585,4,4,63.9079732,10,0,0,0,0,0,0,0,0,0,1,No,63,1/2/23,1/6/23,2
user_3446,342.2790184,4,4,74.62663896,10,0,0,0,0,0,0,0,0,0,1,No,243,1/2/23,1/6/23,2
user_3451,254.6439541,4,3,31.51024665,10,0,0,0,0,0,0,0,0,0,1,No,320,1/2/23,1/6/23,2
user_3459,363.7111127,4,4,76.41660159,10,0,0,0,0,0,0,0,0,0,1,No,498,1/2/23,1/6/23,2
user_3461,173.8796961,4,3,108.9707094,10,0,0,0,0,0,0,0,0,0,1,Yes,330,1/2/23,1/6/23,2
user_3463,336.1731471,4,3,174.4580183,10,0,0,0,0,0,0,0,0,0,1,No,383,1/2/23,1/6/23,2
user_3470,126.3777929,4,4,95.94281325,10,0,0,0,0,0,0,0,0,0,1,Yes,317,1/2/23,1/6/23,2
user_3471,58.6151906,4,3,138.5375963,10,0,0,0,0,0,0,0,0,0,1,No,156.6,1/2/23,1/6/23,2
user_3473,324.3638413,4,4,66.01601349,10,0,0,0,0,0,0,0,0,0,1,No,202.2,1/2/23,1/6/23,2
user_3476,205.6324604,4,4,32.54488162,10,0,0,0,0,0,0,0,0,0,1,Yes,183,1/2/23,1/6/23,2
user_3480,230.84924,4,4,168.8594045,10,0,0,0,0,0,0,0,0,0,1,No,407,1/2/23,1/6/23,2
user_3487,209.7160974,4,3,158.2415739,10,0,0,0,0,0,0,0,0,0,1,No,374,1/2/23,1/6/23,2
user_3494,447.3116674,4,4,153.634992,10,0,0,0,0,0,0,0,0,0,1,Yes,102,1/2/23,1/6/23,2
user_3497,219.1742871,4,4,31.81677872,10,0,0,0,0,0,0,0,0,0,1,Yes,190,1/2/23,1/6/23,2
user_3499,138.4941132,4,4,186.7242561,10,0,0,0,0,0,0,0,0,0,1,Yes,266.4,1/2/23,1/6/23,2
user_3500,381.8417386,4,3,164.4283222,10,0,0,0,0,0,0,0,0,0,1,No,479,1/2/23,1/6/23,2
user_3501,178.933797,4,4,64.12664136,10,0,0,0,0,0,0,0,0,0,1,No,203,1/2/23,1/6/23,2
user_3505,226.9073198,4,3,39.48145425,10,0,0,0,0,0,0,0,0,0,1,Yes,413,1/2/23,1/6/23,2
user_3509,431.3245688,4,3,168.4300683,10,0,0,0,0,0,0,0,0,0,1,No,428,1/2/23,1/6/23,2
user_3511,200.8755725,4,4,185.3350648,10,0,0,0,0,0,0,0,0,0,1,No,265.8,1/2/23,1/6/23,2
user_3512,80.15744199,4,3,171.5932929,10,0,0,0,0,0,0,0,0,0,1,No,396,1/2/23,1/6/23,2
user_3513,488.9044101,4,4,73.15918321,10,0,0,0,0,0,0,0,0,0,1,Yes,241,1/2/23,1/6/23,2
user_3517,88.29656875,4,4,183.6633411,10,0,0,0,0,0,0,0,0,0,1,Yes,481,1/2/23,1/6/23,2
user_3520,144.8568957,4,4,126.7597145,10,0,0,0,0,0,0,0,0,0,1,Yes,327,1/2/23,1/6/23,2
user_3522,261.098245,4,4,141.2581818,10,0,0,0,0,0,0,0,0,0,1,No,442,1/2/23,1/6/23,2
user_3523,170.8529754,4,3,119.6784298,10,0,0,0,0,0,0,0,0,0,1,No,63,1/2/23,1/6/23,2
user_3524,47.72007404,4,3,41.35814542,10,0,0,0,0,0,0,0,0,0,1,Yes,143,1/2/23,1/6/23,2
user_3525,62.68549505,4,3,38.50997515,10,0,0,0,0,0,0,0,0,0,1,Yes,252.6,1/2/23,1/6/23,2
user_3535,154.6276965,4,4,55.09811389,10,0,0,0,0,0,0,0,0,0,1,No,248,1/2/23,1/6/23,2
user_3537,165.4083775,4,4,36.55965414,10,0,0,0,0,0,0,0,0,0,1,No,259.2,1/2/23,1/6/23,2
user_3540,78.154179,4,3,73.00328406,10,0,0,0,0,0,0,0,0,0,1,No,108.6,1/2/23,1/6/23,2
user_3541,144.7281228,4,3,146.1713351,10,0,0,0,0,0,0,0,0,0,1,Yes,106,1/2/23,1/6/23,2
user_3542,414.0606381,4,4,153.1209338,10,0,0,0,0,0,0,0,0,0,1,No,496,1/2/23,1/6/23,2
user_3546,119.71639,4,3,93.17591176,10,0,0,0,0,0,0,0,0,0,1,Yes,484,1/2/23,1/6/23,2
user_3547,87.23157603,4,4,76.4139698,10,0,0,0,0,0,0,0,0,0,1,Yes,445,1/2/23,1/6/23,2
user_3548,268.0420978,4,3,95.64251647,10,0,0,0,0,0,0,0,0,0,1,Yes,438,1/2/23,1/6/23,2
user_3549,93.04439005,4,3,34.32771721,10,0,0,0,0,0,0,0,0,0,1,Yes,135,1/2/23,1/6/23,2
user_3554,277.4789422,4,3,106.6605348,10,0,0,0,0,0,0,0,0,0,1,Yes,161,1/2/23,1/6/23,2
user_3555,114.8354537,4,4,118.7874277,10,0,0,0,0,0,0,0,0,0,1,No,139.2,1/2/23,1/6/23,2
user_3557,173.138188,4,4,147.5669642,10,0,0,0,0,0,0,0,0,0,1,No,484,1/2/23,1/6/23,2
user_3558,269.5254433,4,3,38.14727991,10,0,0,0,0,0,0,0,0,0,1,No,292,1/2/23,1/6/23,2
user_3559,87.02254592,4,4,150.6823385,10,0,0,0,0,0,0,0,0,0,1,No,33,1/2/23,1/6/23,2
user_3562,210.0357725,4,3,23.00400308,10,0,0,0,0,0,0,0,0,0,1,Yes,57,1/2/23,1/6/23,2
user_3564,238.3732737,4,3,119.197528,10,0,0,0,0,0,0,0,0,0,1,No,328,1/2/23,1/6/23,2
user_3566,376.2527343,4,3,86.89173881,10,0,0,0,0,0,0,0,0,0,1,No,346,1/2/23,1/6/23,2
user_3570,437.9913381,4,3,47.63740218,10,0,0,0,0,0,0,0,0,0,1,No,180,1/2/23,1/6/23,2
user_3575,450.28369,4,4,194.0079306,10,0,0,0,0,0,0,0,0,0,1,No,410,1/2/23,1/6/23,2
user_3577,68.91246635,4,3,24.30986529,10,0,0,0,0,0,0,0,0,0,1,Yes,490,1/2/23,1/6/23,2
user_3578,270.2266418,4,4,156.5873455,10,0,0,0,0,0,0,0,0,0,1,No,151.8,1/2/23,1/6/23,2
user_3579,383.7386533,4,4,34.0865545,10,0,0,0,0,0,0,0,0,0,1,No,291.6,1/2/23,1/6/23,2
user_3581,133.7156943,4,4,39.4692493,10,0,0,0,0,0,0,0,0,0,1,Yes,258,1/2/23,1/6/23,2
user_3585,233.0621604,4,3,87.27535222,10,0,0,0,0,0,0,0,0,0,1,Yes,131.4,1/2/23,1/6/23,2
user_3590,69.19432355,4,4,42.81689339,10,0,0,0,0,0,0,0,0,0,1,Yes,235,1/2/23,1/6/23,2
user_3594,310.69151,4,3,156.2850493,10,0,0,0,0,0,0,0,0,0,1,No,155,1/2/23,1/6/23,2
user_3598,298.6980205,4,3,62.26241188,10,0,0,0,0,0,0,0,0,0,1,No,144,1/2/23,1/6/23,2
user_3600,347.7502668,4,4,149.4928781,10,0,0,0,0,0,0,0,0,0,1,No,222,1/2/23,1/6/23,2
user_3601,56.77529725,4,4,26.84781381,10,0,0,0,0,0,0,0,0,0,1,Yes,200.4,1/2/23,1/6/23,2
user_3603,133.3716599,4,4,151.582618,10,0,0,0,0,0,0,0,0,0,1,Yes,242,1/2/23,1/6/23,2
user_3607,421.5699282,4,4,87.03367501,10,0,0,0,0,0,0,0,0,0,1,No,180,1/2/23,1/6/23,2
user_3609,467.2057018,4,3,116.1043364,10,0,0,0,0,0,0,0,0,0,1,No,305,1/2/23,1/6/23,2
user_3612,114.3505052,4,4,195.7052805,10,0,0,0,0,0,0,0,0,0,1,Yes,154,1/2/23,1/6/23,2
user_3613,218.5467095,4,3,129.3686576,10,0,0,0,0,0,0,0,0,0,1,Yes,179,1/2/23,1/6/23,2
user_3615,107.662914,4,3,40.72296231,10,0,0,0,0,0,0,0,0,0,1,Yes,195.6,1/2/23,1/6/23,2
user_3621,352.7440765,4,4,87.47811578,10,0,0,0,0,0,0,0,0,0,1,No,54,1/2/23,1/6/23,2
user_3625,162.3510287,4,4,97.12730893,10,0,0,0,0,0,0,0,0,0,1,No,438,1/2/23,1/6/23,2
user_3631,387.6195938,4,4,47.6151939,10,0,0,0,0,0,0,0,0,0,1,No,456,1/2/23,1/6/23,2
user_3632,118.4218553,4,3,172.3026558,10,0,0,0,0,0,0,0,0,0,1,Yes,243,1/2/23,1/6/23,2
